,1,0
0,1,1
1,0,0
2,1,1
3,0,1
4,1,1
5,1,1
6,0,0
7,0,1
8,1,1
9,1,1
10,1,1
11,1,0
12,0,1
13,1,1
14,1,1
15,1,0
16,0,0
17,1,0
18,0,0
19,1,1
20,0,0
21,1,1
22,0,1
23,0,0
24,1,1
25,1,1
26,0,1
27,0,1
28,1,1
29,0,0
30,1,1
31,0,0
32,1,0
33,1,1
34,1,1
35,1,1
36,0,1
37,0,1
38,0,1
39,1,1
40,0,1
41,1,1
42,0,1
43,0,1
44,1,1
45,0,1
46,0,0
47,0,0
48,0,0
49,1,1
50,1,1
51,0,0
52,0,0
53,1,0
54,0,0
55,0,1
56,0,0
57,0,0
58,0,1
59,0,0
60,0,1
61,0,1
62,1,1
63,1,0
64,1,0
65,0,1
66,1,0
67,1,1
68,1,1
69,1,0
70,1,1
71,0,1
72,1,0
73,0,0
74,1,1
75,0,1
76,0,0
77,0,1
78,1,1
79,0,1
80,0,1
81,1,0
82,0,0
83,1,1
84,1,1
85,1,1
86,1,1
87,1,1
88,0,0
89,1,0
90,1,0
91,1,1
92,0,1
93,0,1
94,0,1
95,0,1
96,0,1
97,0,1
98,1,1
99,1,0
100,1,1
101,1,1
102,0,1
103,1,1
104,0,0
105,0,1
106,1,0
107,0,1
108,1,1
109,1,1
110,1,1
111,1,1
112,1,1
113,1,1
114,1,1
115,1,1
116,1,0
117,1,1
118,1,1
119,0,0
120,1,1
121,1,1
122,1,0
123,1,1
124,0,0
125,0,1
126,0,1
127,0,0
128,1,1
129,0,1
130,0,0
131,0,0
132,1,1
133,0,1
134,1,0
135,0,1
136,0,1
137,1,0
138,1,0
139,1,1
140,0,0
141,1,0
142,1,1
143,1,1
144,0,0
145,1,1
146,0,1
147,0,1
148,0,0
149,1,1
150,0,1
151,1,1
152,0,0
153,1,1
154,1,1
155,1,1
156,0,1
157,0,0
158,1,1
159,0,0
160,0,1
161,0,0
162,1,1
163,0,1
164,1,1
165,0,0
166,0,1
167,0,0
168,0,1
169,0,1
170,0,1
171,1,1
172,1,1
173,0,1
174,0,1
175,0,0
176,1,1
177,1,1
178,0,1
179,1,0
180,0,1
181,0,0
182,0,0
183,1,1
184,0,0
185,0,0
186,0,1
187,1,0
188,1,1
189,0,0
190,0,1
191,1,0
192,0,0
193,1,1
194,0,1
195,1,1
196,1,1
197,0,0
198,0,1
199,1,1
200,0,1
201,0,1
202,1,1
203,0,0
204,0,1
205,1,1
206,1,1
207,1,1
208,0,1
209,1,1
210,1,1
211,0,0
212,1,1
213,1,1
214,1,0
215,0,1
216,1,1
217,1,1
218,0,1
219,0,0
220,1,1
221,0,1
222,1,1
223,0,1
224,0,1
225,0,1
226,1,1
227,1,1
228,1,1
229,0,1
230,0,1
231,1,0
232,1,1
233,1,1
234,0,0
235,0,1
236,0,1
237,0,0
238,0,1
239,1,1
240,1,1
241,0,1
242,1,1
243,1,0
244,0,1
245,0,0
246,1,1
247,1,1
248,1,1
249,0,1
250,0,1
251,1,1
252,1,1
253,0,0
254,1,1
255,1,0
256,1,1
257,0,0
258,0,1
259,1,1
260,0,1
261,0,1
262,0,1
263,0,0
264,0,0
265,1,1
266,0,0
267,1,1
268,1,0
269,0,0
270,1,1
271,1,1
272,0,0
273,1,1
274,0,1
275,1,1
276,1,1
277,1,0
278,1,1
279,1,0
280,0,1
281,0,1
282,1,0
283,0,1
284,1,1
285,0,0
286,1,1
287,1,1
288,1,0
289,1,1
290,0,1
291,0,0
292,1,0
293,0,1
294,1,0
295,0,1
296,1,1
297,0,1
298,0,1
299,1,0
300,1,1
301,0,1
302,0,1
303,0,0
304,0,1
305,0,1
306,1,1
307,1,0
308,0,1
309,0,1
310,1,1
311,1,0
312,0,0
313,1,1
314,1,1
315,1,1
316,0,0
317,0,1
318,0,1
319,1,1
320,1,1
321,0,1
322,1,1
323,1,1
324,1,1
325,0,1
326,0,1
327,1,1
328,1,1
329,1,1
330,0,1
331,1,1
332,0,0
333,1,1
334,1,0
335,1,1
336,1,1
337,0,1
338,1,1
339,1,1
340,0,1
341,0,1
342,1,0
343,0,1
344,1,1
345,0,1
346,1,1
347,1,1
348,1,1
349,1,1
350,1,0
351,1,0
352,0,1
353,1,1
354,0,1
355,1,1
356,0,1
357,1,1
358,1,0
359,1,1
360,0,1
361,1,0
362,1,1
363,1,1
364,1,1
365,0,0
366,0,0
367,0,1
368,0,0
369,1,0
370,0,1
371,1,1
372,0,1
373,1,1
374,1,1
375,1,1
376,0,1
377,1,0
378,1,1
379,0,1
380,0,0
381,1,1
382,0,1
383,0,1
384,1,0
385,1,0
386,0,0
387,1,1
388,0,0
389,1,1
390,1,1
391,1,1
392,1,1
393,1,1
394,0,0
395,1,1
396,1,0
397,0,0
398,1,0
399,0,1
400,1,1
401,1,1
402,0,0
403,1,0
404,1,0
405,1,1
406,0,1
407,0,0
408,0,0
409,0,0
410,0,1
411,0,1
412,0,1
413,1,0
414,0,1
415,1,1
416,1,0
417,0,1
418,0,0
419,1,0
420,1,1
421,0,1
422,0,1
423,1,1
424,0,1
425,1,0
426,0,0
427,0,0
428,0,1
429,1,1
430,1,1
431,1,1
432,1,0
433,1,1
434,0,0
435,1,1
436,0,1
437,0,1
438,0,0
439,0,0
440,0,1
441,0,1
442,0,0
443,0,0
444,0,1
445,1,0
