,1,0
0,0,1
1,0,0
2,1,1
3,0,0
4,0,0
5,0,0
6,1,1
7,1,1
8,0,1
9,0,0
10,1,1
11,0,0
12,0,0
13,1,0
14,0,0
15,1,1
16,1,1
17,0,0
18,1,1
19,1,1
20,0,0
21,1,1
22,1,0
23,0,0
24,0,0
25,1,1
26,1,0
27,0,1
28,0,1
29,1,1
30,1,1
31,0,0
32,0,0
33,0,0
34,0,0
35,0,0
36,0,0
37,1,1
38,1,1
39,0,1
40,1,1
41,1,1
42,0,1
43,0,1
44,0,0
45,0,1
46,1,1
47,0,0
48,1,1
49,1,1
50,1,1
51,1,1
52,1,1
53,0,1
54,1,1
55,1,1
56,1,1
57,1,1
58,1,1
59,1,1
60,1,1
61,1,1
62,1,0
63,0,0
64,1,0
65,1,0
66,0,1
67,0,0
68,1,1
69,1,0
70,1,1
71,0,0
72,1,0
73,1,1
74,1,1
75,0,0
76,1,0
77,1,0
78,1,1
79,1,0
80,0,1
81,1,0
82,1,1
83,0,0
84,1,1
85,0,1
86,1,1
87,1,1
88,1,0
89,0,0
90,1,1
91,1,1
92,1,1
93,1,0
94,0,0
95,1,1
96,1,1
97,0,1
98,1,1
99,1,0
100,1,0
101,1,1
102,1,0
103,0,1
104,1,1
105,0,0
106,1,0
107,1,1
108,1,1
109,0,0
110,1,1
111,0,1
112,0,1
113,1,0
114,1,0
115,1,1
116,1,1
117,1,1
118,1,1
119,0,0
120,1,1
121,1,1
122,1,1
123,1,1
124,0,0
125,0,0
126,1,1
127,1,1
128,0,0
129,0,1
130,1,1
131,1,0
132,1,1
133,1,1
134,1,0
135,0,1
136,1,1
137,1,1
138,1,0
139,1,1
140,1,1
141,1,0
142,1,1
143,1,0
144,1,0
145,1,1
146,0,0
147,1,0
148,1,1
149,0,0
150,1,1
151,0,0
152,0,0
153,0,0
154,0,1
155,1,1
156,1,0
157,1,1
158,1,1
159,1,1
160,1,1
161,1,1
162,1,0
163,1,1
164,1,1
165,1,1
166,1,1
167,1,1
168,1,1
169,1,1
170,1,1
171,1,0
172,1,1
173,1,0
174,1,1
175,0,0
176,1,0
177,0,0
178,1,1
179,1,1
180,1,1
181,1,1
182,1,1
183,1,1
184,1,0
185,0,1
186,1,1
187,1,1
188,1,0
189,0,0
190,1,0
191,1,1
192,1,1
193,1,1
194,1,1
195,1,1
196,1,0
197,0,0
198,1,1
199,1,1
200,1,0
201,1,0
202,1,0
203,1,0
204,1,0
205,1,0
206,1,0
207,1,0
208,1,0
209,0,0
210,0,1
211,1,1
212,1,1
213,1,1
214,0,1
215,1,1
216,1,0
217,0,0
218,1,1
219,0,0
220,0,0
221,0,0
222,0,1
223,1,1
224,1,0
225,1,0
226,1,1
227,0,1
228,1,1
229,1,0
230,1,1
231,1,1
232,0,0
233,1,1
234,0,0
235,1,1
236,1,0
237,1,0
238,0,0
239,1,1
240,1,0
241,0,1
242,1,0
243,1,0
244,1,1
245,1,1
246,0,1
247,0,0
248,0,0
249,1,1
250,1,1
251,1,1
252,1,1
253,1,0
254,1,1
255,0,1
256,1,0
257,1,1
258,1,1
259,1,0
260,0,0
261,1,1
262,0,1
263,1,1
264,0,0
265,1,1
266,1,1
267,1,0
268,1,0
269,1,1
270,0,0
271,1,0
272,1,0
273,0,0
274,1,1
275,0,1
276,0,1
277,1,1
278,1,1
279,1,1
280,0,0
281,1,1
282,1,0
