,1,0
0,0,0
1,1,0
2,0,0
3,1,0
4,0,0
5,1,0
6,1,0
7,1,1
8,0,1
9,0,0
10,1,0
11,0,1
12,1,0
13,0,1
14,1,1
15,1,1
16,1,1
17,0,0
18,0,0
19,0,0
20,1,0
21,0,1
22,0,1
23,1,1
24,1,1
25,1,0
26,0,0
27,1,0
28,1,1
29,1,1
30,0,0
31,0,0
32,1,1
33,1,0
34,1,0
35,1,0
36,1,0
37,1,0
38,1,1
39,1,1
40,0,1
41,0,0
42,1,1
43,1,0
44,1,0
45,1,1
46,1,0
47,0,0
48,0,0
49,1,0
50,1,1
51,1,1
52,0,0
53,1,0
54,1,0
55,1,1
56,1,0
57,1,0
58,1,0
59,0,0
60,0,0
61,1,0
62,1,1
63,1,0
64,0,1
65,0,1
66,1,1
67,1,1
68,1,1
69,1,0
70,1,0
71,1,0
72,1,1
73,1,0
74,0,0
75,1,1
76,0,0
77,1,0
78,0,0
79,1,1
80,1,0
81,1,0
82,0,1
83,1,0
84,1,0
85,1,0
86,1,0
87,1,0
88,0,0
89,1,0
90,0,1
91,1,1
92,1,1
93,1,1
94,1,1
95,1,0
96,1,0
97,1,1
98,0,0
99,1,1
100,1,0
101,1,0
102,1,0
103,1,0
104,1,0
105,1,1
106,1,0
107,1,1
108,1,0
109,1,1
110,0,1
111,1,1
112,1,0
113,0,0
114,1,0
115,1,1
116,1,0
117,1,0
118,0,1
119,0,0
120,1,1
121,1,1
122,1,0
123,1,0
124,1,0
125,0,1
126,1,0
127,1,1
128,0,0
129,1,0
130,1,0
131,1,1
132,0,1
133,1,0
134,1,1
135,1,1
136,1,1
137,0,0
138,1,1
139,1,1
140,1,1
141,1,0
142,1,0
143,1,0
144,1,0
145,1,1
146,1,0
147,1,0
148,1,1
149,1,0
150,1,1
151,1,1
152,0,1
153,1,0
154,1,1
155,1,1
156,0,0
157,1,0
158,1,0
159,0,0
160,1,0
161,1,1
162,0,0
163,0,0
164,1,0
165,1,0
166,0,1
167,1,0
168,1,1
169,1,1
170,1,0
171,0,0
172,1,0
173,0,0
174,0,1
175,1,1
176,0,1
177,1,1
178,0,1
179,0,1
180,1,0
181,1,0
182,1,0
183,1,0
184,1,0
185,1,1
186,0,0
187,0,0
188,1,0
189,0,0
190,1,0
191,1,0
192,1,0
193,1,1
194,0,0
195,1,0
196,1,1
197,1,0
198,1,1
199,0,1
200,1,1
201,0,1
202,1,1
203,0,0
204,0,1
205,0,0
206,1,1
207,1,0
208,1,1
209,0,0
210,1,0
211,1,1
212,0,0
213,1,1
214,1,0
215,1,0
216,1,0
217,1,0
218,1,1
219,0,0
220,0,0
221,0,0
222,1,1
223,1,0
224,1,1
225,0,0
226,1,1
227,1,1
228,1,1
229,1,0
230,1,0
231,1,0
232,1,1
233,1,0
234,1,0
235,1,1
236,0,0
237,0,0
238,0,1
239,1,1
240,0,0
241,1,1
242,1,0
243,1,0
244,1,0
245,1,1
246,1,1
247,1,0
248,1,1
249,1,1
250,0,1
251,0,0
252,1,0
253,0,1
254,0,0
255,1,0
256,0,0
257,1,1
258,1,1
259,0,0
260,1,0
261,1,0
262,1,0
263,1,0
264,1,0
265,0,0
266,0,1
267,0,1
268,1,1
269,0,1
270,1,1
271,1,0
272,0,0
273,1,0
274,1,1
275,1,0
276,1,0
277,0,1
278,1,1
279,1,1
280,1,1
281,1,0
282,1,0
283,1,1
284,1,0
285,1,0
286,1,1
287,1,0
288,1,1
289,1,1
290,0,0
291,1,0
292,0,0
293,0,1
294,1,0
295,1,1
296,1,0
297,1,1
298,0,1
299,1,0
300,1,0
301,1,1
302,0,0
303,0,0
304,1,0
305,1,0
306,1,1
307,1,0
308,1,0
309,1,0
310,1,1
311,0,0
312,1,0
313,1,0
314,1,1
315,1,0
316,1,1
317,0,1
318,1,1
319,1,1
320,0,1
321,0,0
322,0,0
323,1,1
324,1,1
325,1,0
326,0,0
327,1,0
328,1,0
329,1,1
330,1,0
331,1,0
332,1,1
333,1,1
334,1,0
335,1,1
336,1,1
337,1,0
338,1,0
339,1,0
340,0,0
341,1,0
342,1,0
343,1,1
344,1,0
345,0,0
346,1,1
347,0,0
348,0,1
349,1,0
350,1,0
351,1,0
352,1,0
353,1,0
354,0,1
355,1,0
356,0,0
357,0,1
358,0,0
359,0,1
360,0,1
361,1,1
362,1,0
363,1,1
364,0,0
365,0,0
366,1,0
367,1,1
368,1,0
369,0,0
370,1,0
371,1,0
372,1,0
373,1,1
374,0,1
375,1,0
376,1,0
377,0,1
378,1,0
379,0,0
380,1,0
381,0,0
382,0,1
383,1,0
384,1,0
385,1,0
386,0,0
387,1,0
388,0,0
389,1,0
390,1,1
391,1,0
392,1,1
393,1,0
394,0,1
395,1,1
396,1,0
397,1,0
398,1,1
399,1,1
400,1,0
401,0,0
402,1,0
403,1,0
404,1,1
405,1,0
406,1,0
407,1,0
408,1,1
409,0,0
410,1,0
411,1,0
412,0,1
413,1,0
414,1,0
415,0,1
416,1,1
417,1,1
418,1,0
419,1,1
420,1,1
421,1,1
422,0,1
423,1,0
424,1,0
425,1,1
426,0,1
427,0,1
428,1,1
429,1,1
430,1,0
431,1,1
432,1,1
433,1,1
434,0,0
435,0,0
436,1,0
437,1,1
438,0,1
439,1,0
440,0,0
441,0,1
442,0,1
443,1,0
444,1,0
445,1,1
446,1,1
447,1,1
448,1,0
449,1,0
450,1,0
451,1,0
452,1,0
453,0,0
454,1,0
455,0,1
456,1,1
457,0,0
458,1,1
459,0,1
460,1,0
461,1,1
462,1,0
463,1,0
464,0,1
465,1,0
466,1,0
467,0,1
468,1,1
469,0,0
470,0,0
471,1,0
472,1,0
473,0,0
474,1,0
475,0,1
476,1,1
477,1,0
478,1,1
479,1,0
480,1,0
481,1,0
482,1,0
483,1,0
484,1,1
485,1,0
486,1,1
487,0,0
488,0,0
489,1,0
490,1,0
491,1,1
492,1,0
493,1,1
494,1,1
495,1,1
496,1,0
497,1,0
498,1,0
499,1,1
500,1,1
501,0,1
502,0,1
503,1,0
504,0,1
505,1,1
506,1,0
507,0,0
508,1,0
509,0,0
510,1,0
511,1,0
512,1,0
513,1,0
514,1,1
515,1,1
516,1,1
517,0,0
518,1,0
519,0,0
520,1,0
521,1,0
522,1,0
523,1,1
524,1,1
525,1,0
526,0,0
527,1,0
528,1,0
529,0,0
530,0,0
531,0,1
532,1,1
533,1,0
534,1,0
535,1,0
536,1,1
537,1,0
538,1,0
539,0,0
540,1,1
541,0,0
542,1,1
543,0,1
544,1,1
545,1,0
546,1,0
547,1,1
548,1,1
549,0,1
550,1,0
551,1,1
552,1,0
553,0,0
554,1,0
555,1,0
556,1,0
557,1,0
558,1,1
559,0,0
560,1,0
561,0,0
562,1,1
563,1,1
564,1,0
565,1,0
566,1,0
567,1,1
568,1,0
569,1,0
570,0,0
571,1,0
572,0,0
573,0,0
574,1,0
575,1,0
576,0,1
577,0,0
578,1,0
579,1,0
580,1,0
581,1,0
582,1,0
583,1,0
584,1,0
585,1,0
586,1,1
587,1,0
588,1,0
589,0,1
590,1,1
591,1,1
592,0,0
593,1,0
594,0,1
595,0,1
596,0,1
597,1,0
598,0,0
599,0,0
600,1,0
601,0,1
602,1,0
603,0,1
604,1,0
605,0,1
606,1,1
607,1,1
608,0,1
609,1,0
610,0,0
611,1,1
612,1,0
613,1,0
614,0,0
615,1,0
616,1,0
617,1,0
618,1,0
619,1,1
620,1,0
621,1,0
622,0,0
623,1,0
624,1,0
625,1,1
626,1,1
627,1,1
628,1,1
629,1,1
630,1,0
631,1,1
632,1,1
633,0,1
634,1,0
635,0,0
636,1,1
637,0,1
638,0,0
639,1,0
