,1,0
0,1,1
1,1,0
2,1,0
3,1,0
4,1,1
5,0,0
6,1,1
7,1,1
8,1,0
9,1,1
10,1,0
11,1,0
12,1,1
13,1,1
14,0,1
15,1,0
16,1,1
17,0,1
18,1,1
19,1,1
20,0,0
21,1,1
22,1,1
23,0,0
24,0,1
25,0,1
26,1,1
27,1,0
28,1,1
29,1,1
30,1,1
31,1,1
32,1,1
33,1,1
34,1,0
35,1,1
36,1,1
37,0,1
38,0,0
39,0,0
40,1,1
41,1,1
42,1,1
43,0,0
44,1,0
45,1,1
46,1,1
47,1,1
48,1,1
49,1,1
50,1,1
51,0,0
52,1,0
53,1,1
54,0,1
55,1,0
56,1,1
57,1,0
58,1,1
59,1,1
60,0,0
61,1,1
62,0,0
63,0,0
64,1,0
65,0,1
66,1,0
67,1,0
68,1,0
69,1,1
70,0,0
71,0,1
72,1,1
73,1,1
74,1,1
75,1,1
76,1,0
77,1,1
78,1,1
79,1,1
80,0,0
81,1,0
82,1,0
83,0,0
84,1,0
85,0,0
86,0,0
87,1,1
88,1,1
89,0,0
90,0,0
91,1,0
92,1,0
93,1,1
94,1,0
95,0,1
96,1,1
97,1,1
98,1,1
99,1,1
100,1,1
101,0,1
102,0,0
103,0,0
104,1,0
105,0,0
106,1,1
107,1,0
108,0,0
109,1,0
110,1,0
111,1,1
112,1,1
113,1,0
114,1,1
115,1,1
116,1,1
117,1,1
118,0,1
119,1,0
120,1,0
121,1,1
122,0,0
123,1,1
124,1,1
125,1,0
126,1,0
127,0,0
128,1,1
129,1,1
130,1,1
131,0,0
132,0,0
133,1,1
134,1,1
135,1,1
136,1,0
137,1,0
138,1,0
139,1,1
140,0,0
141,0,0
142,0,1
143,1,1
144,1,1
145,0,0
146,1,1
147,1,1
148,1,1
149,1,1
150,1,0
151,0,1
152,1,1
153,0,0
154,0,0
155,1,0
156,0,0
157,1,1
158,0,0
159,0,0
160,1,1
161,1,1
162,0,0
163,1,1
164,0,0
165,1,1
166,1,0
167,0,0
168,1,1
169,1,0
170,1,0
171,0,0
172,1,1
173,1,1
174,1,0
175,1,1
176,1,1
177,0,1
178,0,1
179,0,0
180,0,0
181,0,0
182,1,1
183,1,1
184,1,1
185,1,1
186,1,1
187,1,0
188,0,0
189,1,1
190,1,0
191,1,1
192,1,1
193,0,0
194,1,1
195,1,0
196,0,0
197,1,0
198,1,1
199,0,0
200,0,0
201,1,1
202,1,1
203,0,0
204,0,0
205,0,0
206,0,0
207,1,1
208,0,0
209,1,1
210,1,0
211,0,0
212,0,0
213,1,1
214,1,0
215,0,0
216,0,0
217,0,1
218,0,1
219,1,0
220,1,0
221,1,0
222,1,0
223,1,1
224,1,1
225,1,1
226,1,0
227,1,1
228,1,0
229,1,1
230,0,0
231,1,1
232,1,0
233,0,0
234,1,1
235,1,0
236,1,1
237,1,0
238,1,1
239,1,1
240,0,0
241,1,1
242,1,1
243,1,1
244,1,1
245,1,1
246,0,0
247,0,0
248,1,0
249,1,0
250,1,1
251,1,1
252,0,0
253,1,1
254,1,1
255,1,0
256,1,0
257,1,1
258,0,0
259,1,0
260,1,0
261,1,1
262,1,1
263,0,0
264,0,0
265,1,1
266,1,0
267,1,1
268,1,1
269,1,1
270,1,1
271,0,0
272,1,1
273,0,0
274,0,0
275,0,0
276,0,0
277,1,0
278,0,0
279,0,1
280,1,0
281,0,1
282,1,1
283,1,1
284,1,1
285,1,1
286,0,0
287,0,0
288,1,1
289,1,1
290,0,0
291,1,1
292,1,0
293,0,0
294,1,0
295,1,1
296,1,0
297,0,0
298,1,1
299,1,0
300,1,1
301,1,1
302,1,0
303,1,1
304,1,1
305,0,1
