,1,0
0,1,1
1,1,1
2,1,1
3,1,0
4,1,1
5,0,1
6,0,1
7,1,1
8,1,1
9,0,1
10,1,0
11,0,1
12,1,0
13,1,1
14,1,1
15,0,1
16,1,1
17,1,1
18,1,1
19,0,1
20,1,1
21,1,0
22,1,0
23,1,1
24,1,1
25,1,1
26,1,1
27,0,1
28,1,1
29,1,1
30,1,1
31,1,1
32,0,1
33,1,1
34,1,0
35,1,1
36,1,1
37,1,1
38,0,1
39,1,1
40,1,1
41,0,1
42,1,0
43,0,1
44,0,1
45,0,1
46,1,1
47,0,1
48,1,1
49,0,1
50,0,1
51,1,1
52,1,1
53,1,1
54,0,1
55,0,1
56,1,1
57,0,1
58,1,1
59,1,1
60,1,0
61,0,1
62,0,1
63,1,1
64,1,0
65,1,1
66,1,1
67,1,1
68,1,1
69,1,1
70,1,0
71,1,1
72,1,1
73,1,1
74,1,1
75,1,0
76,0,0
77,1,1
78,1,1
79,1,1
80,0,1
81,0,1
82,0,1
83,1,1
84,1,1
85,1,1
86,1,1
87,0,1
88,0,0
89,1,1
90,0,1
91,1,1
92,1,0
93,1,1
94,0,1
95,0,1
96,0,1
97,0,1
98,0,1
99,1,1
100,0,1
101,0,1
102,0,1
103,1,1
104,1,0
105,0,1
106,1,1
107,1,1
108,1,0
109,1,1
110,1,1
111,0,1
112,0,1
113,0,1
114,0,1
115,1,1
116,1,1
117,1,1
118,1,0
119,1,1
120,1,1
121,0,1
122,1,1
123,1,1
124,1,1
125,1,1
126,0,0
127,1,1
128,1,1
129,1,1
130,0,1
131,0,1
132,0,1
133,1,1
134,1,1
135,0,1
136,0,1
137,1,1
138,1,1
139,0,1
140,1,1
141,0,1
142,0,1
143,0,1
144,0,1
145,1,1
146,1,0
147,1,1
148,0,1
149,0,1
150,1,1
151,1,1
152,1,1
153,1,1
154,1,1
155,1,1
156,0,0
157,0,0
158,0,1
159,1,1
160,1,1
161,0,1
162,1,1
163,0,1
164,0,1
165,1,1
166,0,1
167,0,0
168,1,1
169,0,1
170,0,0
171,0,1
172,1,1
173,1,1
174,1,1
175,1,1
176,1,1
177,1,1
178,1,1
179,0,1
180,1,1
181,1,1
182,1,1
183,0,1
184,0,0
185,1,1
186,0,0
187,1,1
188,1,1
189,0,1
190,0,1
191,1,1
192,0,1
193,0,1
194,0,0
195,0,1
196,1,1
197,1,1
198,0,1
199,0,0
200,0,1
201,0,1
202,0,1
203,0,1
204,0,1
205,1,1
206,0,1
207,1,1
208,1,1
209,1,1
210,0,0
211,1,1
212,0,1
213,1,1
214,0,1
215,0,1
216,0,1
217,1,1
218,0,1
219,1,1
220,0,1
221,0,1
222,0,1
223,0,1
224,0,1
225,1,1
226,1,1
227,0,1
228,0,1
229,1,0
230,0,1
231,1,0
232,0,0
233,1,1
234,1,1
235,0,1
236,0,0
237,1,1
238,1,0
239,1,0
240,0,1
241,0,1
242,0,1
243,1,1
244,1,1
245,1,0
246,1,0
247,1,1
248,1,0
249,0,1
250,1,1
251,1,1
252,1,1
253,0,1
254,0,1
255,1,1
256,1,1
257,1,0
258,0,1
259,1,1
260,1,1
261,1,1
262,1,1
263,1,1
264,1,1
265,1,0
266,1,0
267,1,0
268,1,1
269,1,1
270,0,1
271,0,1
272,0,0
273,1,1
274,1,1
275,0,1
276,0,1
277,1,1
278,1,1
279,0,1
280,1,1
281,0,1
282,0,1
283,0,1
284,1,1
285,0,1
286,0,1
287,1,1
288,0,1
289,1,1
290,1,1
291,0,1
292,0,1
293,1,1
294,1,1
295,1,1
296,1,1
297,1,0
298,0,0
299,1,1
300,1,1
301,1,1
302,0,1
303,0,1
304,1,1
305,0,1
306,1,1
307,1,1
308,0,1
309,1,1
310,1,1
311,1,1
312,0,1
313,1,0
314,1,1
315,0,0
316,1,1
317,1,1
318,1,1
319,0,1
320,1,1
321,1,1
322,0,1
323,1,0
324,1,1
325,1,1
326,0,1
327,0,1
328,0,1
329,0,1
330,1,1
331,0,1
332,1,0
333,0,1
334,1,1
335,0,0
336,0,1
337,0,1
338,1,0
339,0,1
340,0,0
341,0,1
342,1,1
343,1,0
344,1,1
345,1,1
346,0,1
347,0,1
348,1,1
349,1,1
350,0,1
351,1,1
352,1,1
353,0,1
354,1,1
355,1,1
356,1,1
357,1,1
358,0,1
359,1,1
360,1,1
361,0,1
362,0,1
363,0,1
364,0,1
365,1,1
366,0,1
367,1,1
368,1,1
369,0,1
370,0,1
371,0,1
372,1,1
373,0,1
374,0,1
375,1,1
376,1,1
377,1,1
378,1,1
379,1,1
380,0,1
381,0,1
382,1,1
383,0,1
384,1,1
385,0,1
386,0,1
387,1,1
388,1,1
389,1,1
390,1,1
391,1,1
392,1,1
393,0,1
394,1,0
395,0,1
396,0,0
397,0,0
398,1,1
399,1,0
400,1,1
401,0,1
402,0,0
403,0,1
404,1,1
405,1,1
406,1,1
407,0,1
408,1,1
409,1,0
410,0,1
411,1,0
412,0,1
413,0,1
414,0,1
415,1,1
416,1,1
417,0,0
418,0,1
419,0,1
420,1,1
421,1,1
422,1,0
423,1,0
424,1,1
425,1,1
426,0,0
427,1,1
428,1,0
429,1,1
430,0,1
431,1,1
432,1,1
433,1,1
434,0,0
435,0,0
436,1,1
437,1,1
438,1,0
439,1,0
440,0,1
441,0,1
442,0,1
443,1,1
444,0,1
445,0,1
446,1,1
447,0,1
448,1,1
449,0,1
450,1,1
451,0,0
452,1,1
453,1,1
454,1,1
455,0,1
456,0,1
457,1,1
458,1,1
459,1,1
460,1,0
461,0,1
462,1,1
463,0,1
464,1,1
465,1,0
466,0,1
467,0,1
468,1,0
469,1,1
470,1,1
471,1,1
472,1,1
473,1,0
474,1,1
475,0,1
476,1,1
477,1,1
478,1,0
479,0,1
480,1,1
481,1,1
482,0,1
483,0,1
484,1,1
485,0,0
486,1,1
487,1,0
488,1,1
489,0,1
490,1,0
491,0,0
492,1,1
493,1,1
494,0,1
495,0,0
496,1,1
497,1,1
498,0,1
499,0,1
500,1,1
501,1,1
502,0,1
503,0,1
504,1,1
505,1,1
506,0,1
507,1,0
508,1,1
509,1,1
510,1,1
511,1,1
512,1,1
513,0,1
514,1,1
515,1,1
516,1,1
517,1,1
518,1,1
519,0,1
520,0,1
521,1,1
522,1,1
523,1,0
524,0,1
525,0,1
526,1,1
527,1,1
528,0,1
529,1,1
530,1,1
531,0,1
532,0,1
533,0,1
534,1,1
535,0,0
536,0,1
537,1,1
538,0,1
539,1,1
540,0,1
541,1,1
542,1,1
543,1,1
544,1,0
545,0,1
546,0,1
547,0,1
548,1,1
549,0,1
550,0,0
551,0,1
552,0,1
553,0,1
554,1,1
555,1,0
556,1,1
557,0,1
558,1,1
559,1,1
560,1,0
561,1,0
562,0,1
563,1,1
564,0,1
565,1,1
566,0,1
567,1,1
568,0,1
569,0,1
570,1,1
571,1,1
572,1,1
573,1,1
574,1,1
575,1,1
576,1,1
577,1,1
578,1,1
579,0,1
580,0,1
581,1,1
582,0,1
583,0,1
584,0,0
585,1,1
586,0,0
587,1,1
588,1,0
589,1,1
590,0,1
591,1,1
592,1,1
593,1,1
594,1,0
595,1,1
596,1,1
597,0,1
598,1,1
599,1,1
600,0,1
601,1,1
602,0,1
603,0,1
604,0,1
605,0,1
606,1,1
607,1,0
608,1,0
609,1,0
610,0,0
611,0,0
612,1,1
613,0,1
614,1,1
615,1,1
616,1,0
617,0,1
618,1,0
619,1,1
620,1,1
621,1,0
622,1,1
623,1,1
624,0,0
625,0,1
626,0,0
627,1,1
628,0,1
629,1,1
630,1,1
631,1,0
632,1,1
633,0,1
634,0,1
635,0,1
636,0,1
637,1,1
638,1,1
639,0,0
640,1,1
641,1,1
642,0,1
643,0,1
644,1,1
645,1,1
646,0,1
647,1,1
648,1,1
649,1,1
650,0,1
651,0,1
652,0,1
653,1,1
654,0,1
655,0,0
656,1,1
657,1,1
658,1,0
659,0,1
660,0,1
661,1,0
662,1,1
663,0,1
664,1,1
665,0,1
666,1,1
667,1,1
668,0,0
669,0,1
670,1,1
671,0,1
672,0,1
673,1,1
674,1,1
675,0,1
676,1,0
677,1,1
678,1,0
679,1,1
680,0,1
681,1,0
682,1,1
683,1,1
684,0,1
685,0,1
686,1,0
687,1,1
688,1,0
689,1,1
690,1,1
691,1,0
692,0,1
693,0,0
694,1,1
695,1,0
696,1,1
697,1,1
698,0,1
699,1,0
700,1,1
701,1,1
702,0,1
703,1,1
704,0,1
705,1,1
706,1,0
707,1,0
708,0,1
709,0,1
710,1,1
711,1,1
712,1,1
713,0,1
714,1,1
715,1,1
716,1,1
717,1,1
718,1,1
719,0,0
720,1,0
721,0,1
722,1,1
723,0,1
724,1,1
725,0,1
726,1,1
727,1,1
728,0,1
729,1,1
730,1,1
731,1,1
732,0,1
733,1,0
734,0,1
735,0,1
736,1,1
737,0,1
738,1,1
739,1,1
740,1,1
741,1,1
742,1,1
743,0,1
744,1,1
745,1,1
746,1,1
747,1,0
748,1,1
749,0,1
750,1,1
751,1,1
752,1,1
753,0,0
754,0,1
755,0,1
756,0,1
757,1,1
758,0,0
759,1,1
760,0,1
761,0,1
762,1,1
763,1,1
764,0,1
765,0,1
766,1,1
767,1,1
768,1,1
769,1,0
770,0,1
771,1,0
772,0,0
773,0,1
774,1,1
775,0,1
776,1,1
777,0,0
778,1,1
779,0,1
780,1,1
781,0,1
782,0,1
783,1,1
784,1,1
785,0,1
786,0,0
787,0,1
788,1,1
789,0,0
790,0,1
791,0,1
792,0,1
793,0,1
794,0,1
795,1,1
796,1,1
797,1,1
798,1,1
799,1,1
800,1,1
801,1,1
802,1,1
803,1,1
804,1,1
805,0,0
806,0,1
807,0,1
808,1,1
809,0,1
810,0,1
811,0,0
812,0,0
813,1,1
814,0,1
815,0,0
816,1,1
817,0,1
818,1,1
819,0,0
820,1,1
821,1,1
822,1,1
823,1,0
824,1,1
825,1,1
826,0,1
827,0,1
828,0,1
829,1,1
830,1,1
831,1,1
832,1,1
833,0,1
834,0,1
835,0,1
836,1,1
837,0,1
838,0,1
839,1,1
840,0,0
841,1,1
842,1,1
843,0,1
844,1,1
845,1,1
846,1,1
847,0,1
848,0,1
849,0,1
850,1,0
851,1,0
852,1,1
853,1,1
854,0,1
855,1,1
856,1,1
857,1,1
858,1,0
859,0,1
860,0,1
861,0,1
862,1,1
863,1,1
864,1,1
865,1,0
866,0,1
867,1,0
868,0,1
869,0,1
870,1,1
871,1,1
872,1,1
873,1,1
874,1,1
875,1,1
876,0,0
877,1,1
878,0,1
879,1,0
880,1,1
881,0,1
882,0,1
883,1,1
884,1,1
885,1,1
886,0,1
887,0,0
888,1,0
889,1,1
890,1,1
891,0,1
892,0,0
893,1,1
894,0,1
895,1,1
896,1,1
897,1,1
898,1,1
899,1,1
900,1,1
901,1,1
902,0,1
903,1,1
904,1,1
905,0,1
906,0,0
907,0,0
908,1,1
909,1,0
910,1,1
911,1,1
912,0,1
913,0,1
914,1,1
915,1,1
916,0,1
917,1,0
918,0,1
919,1,0
920,1,0
921,0,1
922,1,1
923,0,1
924,1,1
925,0,1
926,1,1
927,0,1
928,1,1
929,0,0
930,0,1
931,0,1
932,1,1
933,0,1
934,1,0
935,1,0
936,1,1
937,0,1
938,1,1
939,1,1
940,0,0
941,0,1
942,0,1
943,1,1
944,1,1
945,1,1
946,0,1
947,1,0
948,1,1
949,1,1
950,1,1
951,1,1
952,1,0
953,0,1
954,1,1
955,1,1
956,1,0
957,0,1
958,1,1
959,1,1
960,1,1
961,1,1
962,1,1
963,1,1
964,1,1
965,1,1
966,1,0
967,0,0
968,1,1
969,0,1
970,1,1
971,0,1
972,1,1
973,0,1
974,0,1
975,1,1
976,1,1
977,0,1
978,1,1
979,0,1
980,0,0
981,0,1
982,1,1
983,0,1
984,0,1
985,1,1
986,1,1
987,1,1
988,0,1
989,1,1
990,1,1
991,1,1
992,1,1
993,1,0
994,1,1
995,1,1
996,0,1
997,0,1
998,1,1
999,1,1
