,1,0
0,0,1
1,1,0
2,1,0
3,1,0
4,1,1
5,1,0
6,1,0
7,1,0
8,1,0
9,1,1
10,0,1
11,0,1
12,1,0
13,1,0
14,0,1
15,1,0
16,0,1
17,0,1
18,1,0
19,1,0
20,1,1
21,1,1
22,0,1
23,1,0
24,0,0
25,0,1
26,1,0
27,1,0
28,1,0
29,0,1
30,0,1
31,0,1
32,1,0
33,0,1
34,1,0
35,0,0
36,1,1
37,0,1
38,1,0
39,1,0
40,1,0
41,1,0
42,1,1
43,1,0
44,1,0
45,1,1
46,1,1
47,1,0
48,1,0
49,0,1
50,1,0
51,1,0
52,1,0
53,0,1
54,1,1
55,0,1
56,1,1
57,0,1
58,0,1
59,1,0
60,0,1
61,1,0
62,1,0
63,1,0
64,1,0
65,0,1
66,1,1
67,1,0
68,1,0
69,0,1
70,0,1
71,1,0
72,1,0
73,0,1
74,1,0
75,0,1
76,1,0
77,0,1
78,1,0
79,0,1
80,0,0
81,1,1
82,1,0
83,1,1
84,0,1
85,0,1
86,0,1
87,1,0
88,1,0
89,1,0
90,1,1
91,1,1
92,0,1
93,1,0
94,1,0
95,1,0
96,1,0
97,1,0
98,0,1
99,1,1
100,1,0
101,1,0
102,0,0
103,0,1
104,0,1
105,1,0
106,1,0
107,1,0
108,1,0
109,1,0
110,0,1
111,1,0
112,1,0
113,0,1
114,1,0
115,1,0
116,0,1
117,1,0
118,1,0
119,0,0
120,0,1
121,1,0
122,0,0
123,0,0
124,0,1
125,0,1
126,0,1
127,1,0
128,1,1
129,0,0
130,1,0
131,1,0
132,1,1
133,0,1
134,1,0
135,0,1
136,1,0
137,1,1
138,1,0
139,1,0
140,1,0
141,0,1
142,1,0
143,0,1
144,1,0
145,1,0
146,1,1
147,1,0
148,0,1
149,1,0
150,1,1
151,1,0
152,1,0
153,1,0
154,0,1
155,1,0
156,1,1
157,1,0
158,1,0
159,1,0
160,0,1
161,1,1
162,1,0
163,1,0
164,1,0
165,1,1
166,1,0
167,1,1
168,0,1
169,0,0
170,0,1
171,0,1
172,1,0
173,1,0
174,1,0
175,0,1
176,0,1
177,0,0
178,1,0
179,1,0
180,1,0
181,1,0
182,1,0
183,0,1
184,1,1
185,0,0
186,1,0
187,0,1
188,1,0
189,1,1
190,0,1
191,0,1
192,1,0
193,1,0
194,0,1
195,1,0
196,1,0
197,0,0
198,1,0
199,1,0
200,0,0
201,0,1
202,1,0
203,0,0
204,1,1
205,1,1
206,1,0
207,1,0
208,1,0
209,1,1
210,0,1
211,1,1
212,1,1
213,1,0
214,1,0
215,1,1
216,0,0
217,1,1
218,1,0
219,1,0
220,1,1
221,0,1
222,1,0
223,1,1
224,1,1
225,1,0
226,0,0
227,0,0
228,0,1
229,1,0
230,0,0
231,0,1
232,1,0
233,1,0
234,1,0
235,1,0
236,0,1
237,1,0
238,1,1
239,1,1
240,1,1
241,1,1
242,0,1
243,1,0
244,1,0
245,1,1
246,1,0
247,0,0
248,0,1
249,1,1
250,0,1
251,1,0
252,0,1
253,0,1
254,1,0
255,1,0
256,0,1
257,1,0
258,1,0
259,1,0
260,0,1
261,1,0
262,1,0
263,1,1
264,0,1
265,1,1
266,1,0
267,1,0
268,0,1
269,0,0
270,1,0
271,1,0
272,0,1
273,1,0
274,1,1
275,0,1
276,0,1
277,1,1
278,0,1
279,1,0
280,1,0
281,0,1
282,1,0
283,1,0
284,1,0
285,0,1
286,1,0
287,1,0
288,1,0
289,1,0
290,0,1
291,0,1
292,1,1
293,1,0
294,0,1
295,0,0
296,1,0
297,1,0
298,1,1
299,1,1
300,1,0
301,1,0
302,0,1
303,1,1
304,1,0
305,0,1
306,0,1
307,0,1
308,1,0
309,1,1
310,1,0
311,1,1
312,1,0
313,1,0
314,1,0
315,1,0
316,1,0
317,1,0
318,1,0
319,1,1
320,1,1
321,1,1
322,1,0
323,1,0
324,0,1
325,0,1
326,1,0
327,1,0
328,1,1
329,0,1
330,1,0
331,1,0
332,0,1
333,0,1
334,0,0
335,1,0
336,0,1
337,0,1
338,0,1
339,1,0
340,1,1
341,1,0
342,1,0
343,1,0
344,1,0
345,1,0
346,0,1
347,0,1
348,1,1
349,0,1
350,1,0
351,0,1
352,1,0
353,1,0
354,1,0
355,1,1
356,1,1
357,0,0
358,1,0
359,1,0
360,1,0
361,1,0
362,0,1
363,1,0
364,1,0
365,1,1
366,0,1
367,1,1
368,1,1
369,0,1
370,0,1
371,1,0
372,1,0
373,1,0
374,0,1
375,0,1
376,1,0
377,1,0
378,1,0
379,1,0
380,0,1
381,1,0
382,1,1
383,1,1
384,1,0
385,1,0
386,0,0
387,0,1
388,1,0
389,1,1
390,0,1
391,1,0
392,1,0
393,1,0
394,1,0
395,1,0
396,0,1
397,0,1
398,1,0
399,1,0
400,1,0
401,0,1
