,1,0
0,0,1
1,0,1
2,0,1
3,0,0
4,0,0
5,0,0
6,0,1
7,0,1
8,0,1
9,0,1
10,0,1
11,0,1
12,0,1
13,0,1
14,0,1
15,0,0
16,0,1
17,0,0
18,0,0
19,1,1
20,0,1
21,0,1
22,0,1
23,0,1
24,0,1
25,0,1
26,0,1
27,0,1
28,0,1
29,0,0
30,1,1
31,0,1
32,0,1
33,0,0
34,0,1
35,0,0
36,1,1
37,0,0
38,0,1
39,0,1
40,0,1
41,0,0
42,0,1
43,0,0
44,0,0
45,0,0
46,0,0
47,0,0
48,0,1
49,1,1
50,0,0
51,0,1
52,0,1
53,0,1
54,0,1
55,0,0
56,0,1
57,0,0
58,0,1
59,0,1
60,0,0
61,0,0
62,0,0
63,0,1
64,0,1
65,0,0
66,0,0
67,1,1
68,0,1
69,0,0
70,0,1
71,0,0
72,0,0
73,0,1
74,0,1
75,0,1
76,0,1
77,0,0
78,0,0
79,0,0
80,0,0
81,0,1
82,0,0
83,0,1
84,0,1
85,0,1
86,0,1
87,0,0
88,0,0
89,0,0
90,0,0
91,0,1
92,0,0
93,0,1
94,0,0
95,1,1
96,0,0
97,0,0
98,0,1
99,0,1
100,0,1
101,0,0
102,1,1
103,0,0
104,0,1
105,0,0
106,0,1
107,0,1
108,1,1
109,0,1
110,0,1
111,0,0
112,0,1
113,0,0
114,0,0
115,0,1
116,0,0
117,0,0
118,0,0
119,0,0
120,0,0
121,0,0
122,0,1
123,0,0
124,0,0
125,0,0
126,0,1
127,1,1
128,0,1
129,0,1
130,0,1
131,0,1
132,0,1
133,0,1
134,0,0
135,0,1
136,0,1
137,0,0
138,1,1
139,0,0
140,0,0
141,0,0
142,0,0
143,0,1
144,0,1
145,1,1
146,1,1
147,0,1
148,0,1
149,0,0
150,0,1
151,0,1
152,0,0
153,0,0
154,0,1
155,0,1
156,0,1
157,0,0
158,0,0
159,0,1
160,0,0
161,0,0
162,0,0
163,0,0
164,0,1
165,0,0
166,0,1
167,0,0
168,0,0
169,0,0
170,0,0
171,0,0
172,1,1
173,0,1
174,0,1
175,0,1
176,0,1
177,0,1
178,0,1
179,0,1
180,0,1
181,0,1
182,0,0
183,0,1
184,0,0
185,0,0
186,0,1
187,0,1
188,0,1
189,0,1
190,0,1
191,0,1
192,0,1
193,0,1
194,0,1
195,0,1
196,0,0
197,0,0
198,0,1
199,0,1
200,0,0
201,0,0
202,0,0
203,0,1
204,0,1
205,0,0
206,0,0
207,0,1
208,0,0
209,0,0
210,0,1
211,0,1
212,0,0
213,0,1
214,0,0
215,0,0
216,1,1
217,0,1
218,0,1
219,0,0
220,0,1
221,0,1
222,0,0
223,0,1
224,0,1
225,0,0
226,0,1
227,0,1
228,1,1
229,0,0
230,0,0
231,0,1
232,0,1
233,0,0
234,0,1
235,0,1
236,0,0
237,0,1
238,1,1
239,0,0
240,0,0
241,1,1
242,1,1
243,0,0
244,0,1
245,0,0
246,0,0
247,0,0
248,1,1
249,0,0
250,0,1
251,0,0
252,0,1
253,0,0
254,0,0
255,0,1
256,0,0
257,0,0
258,0,0
259,0,0
260,0,1
261,0,0
262,0,1
263,0,1
264,0,1
265,0,0
266,0,0
267,0,0
268,0,1
269,0,1
270,0,1
271,0,1
272,0,0
273,0,1
274,0,0
275,0,0
276,0,0
277,1,1
278,0,0
279,0,0
280,0,1
281,0,0
282,0,1
283,0,1
284,0,1
285,0,1
286,0,1
287,1,0
288,0,1
289,1,1
290,0,1
291,0,0
292,0,0
293,0,0
294,0,1
295,0,0
296,0,1
297,0,1
298,0,1
299,0,0
300,0,1
301,0,0
302,0,0
303,0,1
304,0,1
305,0,0
306,0,1
307,0,1
308,0,0
309,0,0
310,1,0
311,0,0
312,0,0
313,0,0
314,0,0
315,1,1
316,0,0
317,0,0
318,0,0
319,1,1
320,0,0
321,0,1
322,0,0
323,0,1
324,0,0
325,1,1
326,0,0
327,0,1
328,1,1
329,0,1
330,0,0
331,0,0
332,0,1
333,1,1
334,1,1
335,0,1
336,0,1
337,0,0
338,0,0
339,0,1
340,0,0
341,0,0
342,1,1
343,0,0
344,1,1
345,0,0
346,0,0
347,0,1
348,0,0
349,0,1
350,0,1
351,0,0
352,0,1
353,0,1
354,0,1
355,0,1
356,0,0
357,0,0
358,0,0
359,0,1
360,0,1
361,0,0
362,0,0
363,0,0
364,0,0
365,0,1
366,0,1
367,0,1
368,0,1
369,0,0
370,0,0
371,0,0
372,0,0
373,0,1
374,0,1
375,0,0
376,0,0
377,0,0
378,1,1
379,0,0
380,0,0
381,1,1
382,0,0
383,0,1
384,1,1
385,0,1
386,0,1
387,0,1
388,0,0
389,0,1
390,0,0
391,0,0
392,1,1
393,0,0
394,0,1
395,0,1
396,0,0
397,0,1
398,0,0
399,0,0
400,0,1
401,0,0
402,0,1
403,0,0
404,0,1
405,1,1
406,0,0
407,0,0
408,0,0
409,0,1
410,0,0
411,0,0
412,0,1
413,0,0
414,1,1
415,0,1
416,0,1
417,0,0
