,1,0
0,1,0
1,1,0
2,0,1
3,0,0
4,1,1
5,0,1
6,0,0
7,1,0
8,0,0
9,0,0
10,0,1
11,0,1
12,0,0
13,0,0
14,0,1
15,1,0
16,0,1
17,0,0
18,0,1
19,0,1
20,0,0
21,0,1
22,0,1
23,1,0
24,1,0
25,0,0
26,1,0
27,0,1
28,0,1
29,1,0
30,0,1
31,1,0
32,0,1
33,0,0
34,0,1
35,0,0
36,0,1
37,0,1
38,0,1
39,0,1
40,0,1
41,0,1
42,0,1
43,1,0
44,0,1
45,0,1
46,1,0
47,0,1
48,1,0
49,0,1
50,0,0
51,0,1
52,0,1
53,0,1
54,0,1
55,0,0
56,0,1
57,0,0
58,0,1
59,0,0
60,0,0
61,0,0
62,1,0
63,1,1
64,1,0
65,0,1
66,0,0
67,0,0
68,0,0
69,0,0
70,1,0
71,0,1
72,0,1
73,0,0
74,0,1
75,0,1
76,0,0
77,0,0
78,0,1
79,0,1
80,0,1
81,1,0
82,1,0
83,1,1
84,1,0
85,0,1
86,0,1
87,0,0
88,0,1
89,0,1
90,0,0
91,0,1
92,1,0
93,0,0
94,0,0
95,0,0
96,0,1
97,0,1
98,1,0
99,0,1
100,1,0
101,0,1
102,0,1
103,0,1
104,0,0
105,0,1
106,0,0
107,0,1
108,0,1
109,0,1
110,1,0
111,0,1
112,0,1
113,0,1
114,0,1
115,1,0
116,0,1
117,0,0
118,0,0
119,0,1
120,1,1
121,0,0
122,0,1
123,0,1
124,0,1
125,0,0
126,0,1
127,0,0
128,0,0
129,1,0
130,0,0
131,0,1
132,0,1
133,0,1
134,1,0
135,0,0
136,1,1
137,0,1
138,1,1
139,0,1
140,0,1
141,1,0
142,1,0
143,1,0
144,0,1
145,0,1
146,0,1
147,1,0
148,0,1
149,1,0
150,0,0
151,1,0
152,1,1
153,0,0
154,0,1
155,0,1
156,0,0
157,0,1
158,0,1
159,0,1
160,0,1
161,0,0
162,1,0
163,0,0
164,1,0
165,0,1
166,0,0
167,1,0
168,0,1
169,0,1
170,1,0
171,0,1
172,0,1
173,0,1
174,0,0
175,1,1
176,0,0
177,1,0
178,0,1
179,0,1
180,0,0
181,0,0
182,0,0
183,1,0
184,0,0
185,0,1
186,0,1
187,0,1
188,0,0
189,0,0
190,0,0
191,0,1
192,0,1
193,0,1
194,0,0
195,0,1
196,0,1
197,1,0
198,0,0
199,0,1
200,1,0
201,0,0
202,0,1
203,0,1
204,0,1
205,0,1
206,0,0
207,0,1
208,1,0
