,1,0
0,0,1
1,0,0
2,0,0
3,0,0
4,0,0
5,1,1
6,1,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,0,0
17,0,0
18,0,0
19,0,0
20,0,0
21,0,0
22,1,1
23,1,1
24,0,0
25,1,1
26,0,0
27,0,0
28,0,1
29,0,0
30,0,0
31,0,0
32,0,0
33,0,0
34,0,0
35,0,1
36,0,1
37,0,0
38,1,1
39,0,0
40,1,1
41,0,1
42,1,1
43,0,1
44,0,0
45,0,0
46,0,0
47,0,0
48,0,0
49,0,0
50,0,0
51,0,0
52,0,1
53,0,0
54,0,0
55,0,0
56,0,0
57,1,0
58,0,1
59,0,0
60,0,0
61,0,0
62,0,0
63,1,1
64,0,0
65,0,0
66,0,0
67,0,0
68,0,0
69,1,0
70,1,1
71,1,1
72,1,1
73,0,0
74,1,1
75,0,0
76,1,1
77,1,1
78,0,0
79,0,1
80,0,0
81,0,0
82,0,0
83,0,0
84,1,1
85,0,0
86,0,0
87,0,0
88,0,0
89,1,1
90,0,0
91,1,1
92,1,0
93,1,1
94,1,1
95,0,0
96,1,1
97,0,0
98,1,1
99,0,0
100,0,0
101,0,0
102,1,1
103,1,1
104,0,0
105,0,0
106,0,0
107,1,0
108,0,0
109,0,1
110,0,0
111,0,0
112,0,0
113,0,0
114,0,0
115,0,0
116,0,1
117,1,0
118,0,0
119,0,0
120,1,1
121,0,0
122,0,0
123,0,0
124,0,0
125,0,0
126,0,0
127,0,1
128,0,0
129,0,0
130,0,0
131,1,0
132,1,1
133,1,1
134,0,0
135,1,0
136,0,0
137,1,1
138,0,1
139,1,1
140,1,1
141,0,1
142,0,1
143,1,1
144,0,0
145,1,1
146,0,0
147,0,0
148,0,0
149,0,0
150,0,0
151,0,0
152,0,0
153,0,0
154,0,0
155,0,0
156,0,1
157,0,1
158,0,0
159,1,1
160,1,0
161,0,0
162,1,1
163,0,0
164,0,0
165,1,1
166,0,0
167,1,0
168,1,1
169,0,0
170,0,0
171,0,1
172,0,0
173,1,0
174,0,0
175,1,1
176,1,1
177,1,1
178,1,1
179,0,0
180,0,0
181,0,0
182,0,0
183,0,0
184,1,1
185,0,0
186,1,1
187,0,0
188,0,0
189,0,0
190,0,0
191,0,1
192,0,0
193,0,0
194,0,0
195,0,0
196,0,0
197,1,1
198,0,1
199,0,0
200,0,0
201,0,1
202,0,0
203,0,0
204,0,1
205,0,0
206,1,0
207,0,0
208,1,0
209,1,0
210,1,1
211,0,0
212,0,1
213,0,0
214,0,0
215,0,0
216,0,0
217,0,1
218,0,0
219,0,0
220,0,0
221,0,0
222,0,0
223,1,0
224,0,1
225,0,1
226,0,1
227,1,0
228,0,0
229,0,0
230,0,0
231,0,0
232,1,1
233,1,1
234,1,1
235,1,1
236,0,0
237,0,0
238,0,0
239,1,1
240,0,1
241,1,1
242,0,0
243,0,0
244,1,0
245,1,1
246,1,1
247,0,0
248,1,1
249,0,1
250,0,0
251,1,1
252,0,0
253,0,0
254,0,0
255,0,0
256,0,0
257,0,0
258,1,1
259,0,0
260,0,0
261,0,0
262,0,0
263,0,0
264,0,0
265,0,1
266,0,0
267,0,0
268,1,1
269,1,0
270,0,0
271,1,1
272,0,1
273,0,0
274,0,0
275,0,1
276,0,0
277,1,0
278,1,0
279,1,1
280,0,1
281,0,0
282,0,0
